t,re,im,norm_sq
0.0055710000,0.0000000023,0.0000000002,1.2323538630
0.0055720000,0.0000000023,0.0000000001,1.2323983935
0.0055730000,0.0000000023,0.0000000001,1.2324429266
0.0055740000,0.0000000023,0.0000000001,1.2324874623
0.0055750000,0.0000000023,0.0000000001,1.2325320005
0.0055760000,0.0000000024,0.0000000001,1.2325765414
0.0055770000,0.0000000024,0.0000000001,1.2326210848
0.0055780000,0.0000000024,0.0000000001,1.2326656309
0.0055790000,0.0000000024,0.0000000001,1.2327101795
0.0055800000,0.0000000024,0.0000000001,1.2327547307
0.0055810000,0.0000000025,0.0000000000,1.2327992845
0.0055820000,0.0000000025,0.0000000000,1.2328438409
0.0055830000,0.0000000025,0.0000000000,1.2328883999
0.0055840000,0.0000000025,0.0000000000,1.2329329615
0.0055850000,0.0000000025,-0.0000000000,1.2329775257
0.0055860000,0.0000000025,-0.0000000000,1.2330220925
0.0055870000,0.0000000026,-0.0000000000,1.2330666619
0.0055880000,0.0000000026,-0.0000000001,1.2331112339
0.0055890000,0.0000000026,-0.0000000001,1.2331558084
0.0055900000,0.0000000026,-0.0000000001,1.2332003856
0.0055910000,0.0000000026,-0.0000000001,1.2332449653
0.0055920000,0.0000000027,-0.0000000001,1.2332895477
0.0055930000,0.0000000027,-0.0000000001,1.2333341326
0.0055940000,0.0000000027,-0.0000000001,1.2333787202
0.0055950000,0.0000000027,-0.0000000002,1.2334233103
0.0055960000,0.0000000027,-0.0000000002,1.2334679030
0.0055970000,0.0000000028,-0.0000000002,1.2335124984
0.0055980000,0.0000000028,-0.0000000002,1.2335570963
0.0055990000,0.0000000028,-0.0000000002,1.2336016968
0.0056000000,0.0000000028,-0.0000000002,1.2336462999
0.0056010000,0.0000000028,-0.0000000002,1.2336909056
0.0056020000,0.0000000029,-0.0000000003,1.2337355140
0.0056030000,0.0000000029,-0.0000000003,1.2337801249
0.0056040000,0.0000000029,-0.0000000003,1.2338247384
0.0056050000,0.0000000029,-0.0000000003,1.2338693545
0.0056060000,0.0000000029,-0.0000000003,1.2339139732
0.0056070000,0.0000000030,-0.0000000003,1.2339585944
0.0056080000,0.0000000030,-0.0000000004,1.2340032183
0.0056090000,0.0000000030,-0.0000000004,1.2340478448
0.0056100000,0.0000000030,-0.0000000004,1.2340924739
0.0056110000,0.0000000030,-0.0000000004,1.2341371056
0.0056120000,0.0000000031,-0.0000000004,1.2341817399
0.0056130000,0.0000000031,-0.0000000005,1.2342263768
0.0056140000,0.0000000031,-0.0000000005,1.2342710162
0.0056150000,0.0000000031,-0.0000000005,1.2343156583
0.0056160000,0.0000000031,-0.0000000005,1.2343603030
0.0056170000,0.0000000032,-0.0000000005,1.2344049503
0.0056180000,0.0000000032,-0.0000000006,1.2344496002
0.0056190000,0.0000000032,-0.0000000006,1.2344942526
0.0056200000,0.0000000032,-0.0000000006,1.2345389077
0.0056210000,0.0000000033,-0.0000000006,1.2345835654
0.0056220000,0.0000000033,-0.0000000006,1.2346282257
0.0056230000,0.0000000033,-0.0000000007,1.2346728885
0.0056240000,0.0000000033,-0.0000000007,1.2347175540
0.0056250000,0.0000000033,-0.0000000007,1.2347622221
0.0056260000,0.0000000034,-0.0000000007,1.2348068928
0.0056270000,0.0000000034,-0.0000000008,1.2348515661
0.0056280000,0.0000000034,-0.0000000008,1.2348962419
0.0056290000,0.0000000034,-0.0000000008,1.2349409204
0.0056300000,0.0000000034,-0.0000000008,1.2349856015
0.0056310000,0.0000000035,-0.0000000008,1.2350302852
0.0056320000,0.0000000035,-0.0000000009,1.2350749715
0.0056330000,0.0000000035,-0.0000000009,1.2351196604
0.0056340000,0.0000000035,-0.0000000009,1.2351643519
0.0056350000,0.0000000035,-0.0000000009,1.2352090460
0.0056360000,0.0000000036,-0.0000000010,1.2352537427
0.0056370000,0.0000000036,-0.0000000010,1.2352984420
0.0056380000,0.0000000036,-0.0000000010,1.2353431439
0.0056390000,0.0000000036,-0.0000000010,1.2353878484
0.0056400000,0.0000000037,-0.0000000011,1.2354325555
0.0056410000,0.0000000037,-0.0000000011,1.2354772652
0.0056420000,0.0000000037,-0.0000000011,1.2355219775
0.0056430000,0.0000000037,-0.0000000012,1.2355666924
0.0056440000,0.0000000037,-0.0000000012,1.2356114100
0.0056450000,0.0000000038,-0.0000000012,1.2356561301
0.0056460000,0.0000000038,-0.0000000012,1.2357008528
0.0056470000,0.0000000038,-0.0000000013,1.2357455782
0.0056480000,0.0000000038,-0.0000000013,1.2357903061
0.0056490000,0.0000000039,-0.0000000013,1.2358350367
0.0056500000,0.0000000039,-0.0000000014,1.2358797698
0.0056510000,0.0000000039,-0.0000000014,1.2359245056
0.0056520000,0.0000000039,-0.0000000014,1.2359692439
0.0056530000,0.0000000039,-0.0000000014,1.2360139849
0.0056540000,0.0000000040,-0.0000000015,1.2360587285
0.0056550000,0.0000000040,-0.0000000015,1.2361034747
0.0056560000,0.0000000040,-0.0000000015,1.2361482235
0.0056570000,0.0000000040,-0.0000000016,1.2361929749
0.0056580000,0.0000000040,-0.0000000016,1.2362377289
0.0056590000,0.0000000041,-0.0000000016,1.2362824855
0.0056600000,0.0000000041,-0.0000000017,1.2363272447
0.0056610000,0.0000000041,-0.0000000017,1.2363720065
0.0056620000,0.0000000041,-0.0000000017,1.2364167709
0.0056630000,0.0000000042,-0.0000000018,1.2364615380
0.0056640000,0.0000000042,-0.0000000018,1.2365063076
0.0056650000,0.0000000042,-0.0000000018,1.2365510799
0.0056660000,0.0000000042,-0.0000000019,1.2365958548
0.0056670000,0.0000000042,-0.0000000019,1.2366406322
0.0056680000,0.0000000043,-0.0000000019,1.2366854123
0.0056690000,0.0000000043,-0.0000000020,1.2367301950
0.0056700000,0.0000000043,-0.0000000020,1.2367749803
0.0056710000,0.0000000043,-0.0000000021,1.2368197682
0.0056720000,0.0000000043,-0.0000000021,1.2368645587
0.0056730000,0.0000000044,-0.0000000021,1.2369093518
0.0056740000,0.0000000044,-0.0000000022,1.2369541476
0.0056750000,0.0000000044,-0.0000000022,1.2369989459
0.0056760000,0.0000000044,-0.0000000022,1.2370437469
0.0056770000,0.0000000044,-0.0000000023,1.2370885504
0.0056780000,0.0000000045,-0.0000000023,1.2371333566
0.0056790000,0.0000000045,-0.0000000024,1.2371781654
0.0056800000,0.0000000045,-0.0000000024,1.2372229768
0.0056810000,0.0000000045,-0.0000000024,1.2372677908
0.0056820000,0.0000000046,-0.0000000025,1.2373126074
0.0056830000,0.0000000046,-0.0000000025,1.2373574266
0.0056840000,0.0000000046,-0.0000000026,1.2374022485
0.0056850000,0.0000000046,-0.0000000026,1.2374470729
0.0056860000,0.0000000046,-0.0000000027,1.2374919000
0.0056870000,0.0000000047,-0.0000000027,1.2375367297
0.0056880000,0.0000000047,-0.0000000027,1.2375815619
0.0056890000,0.0000000047,-0.0000000028,1.2376263968
0.0056900000,0.0000000047,-0.0000000028,1.2376712343
0.0056910000,0.0000000047,-0.0000000029,1.2377160745
0.0056920000,0.0000000048,-0.0000000029,1.2377609172
0.0056930000,0.0000000048,-0.0000000030,1.2378057626
0.0056940000,0.0000000048,-0.0000000030,1.2378506105
0.0056950000,0.0000000048,-0.0000000031,1.2378954611
0.0056960000,0.0000000048,-0.0000000031,1.2379403143
0.0056970000,0.0000000049,-0.0000000032,1.2379851701
0.0056980000,0.0000000049,-0.0000000032,1.2380300285
0.0056990000,0.0000000049,-0.0000000033,1.2380748895
0.0057000000,0.0000000049,-0.0000000033,1.2381197532
0.0057010000,0.0000000049,-0.0000000034,1.2381646194
0.0057020000,0.0000000049,-0.0000000034,1.2382094883
0.0057030000,0.0000000050,-0.0000000035,1.2382543598
0.0057040000,0.0000000050,-0.0000000035,1.2382992339
0.0057050000,0.0000000050,-0.0000000036,1.2383441106
0.0057060000,0.0000000050,-0.0000000036,1.2383889900
0.0057070000,0.0000000050,-0.0000000037,1.2384338719
0.0057080000,0.0000000051,-0.0000000037,1.2384787565
0.0057090000,0.0000000051,-0.0000000038,1.2385236436
0.0057100000,0.0000000051,-0.0000000038,1.2385685334
0.0057110000,0.0000000051,-0.0000000039,1.2386134259
0.0057120000,0.0000000051,-0.0000000039,1.2386583209
0.0057130000,0.0000000051,-0.0000000040,1.2387032185
0.0057140000,0.0000000052,-0.0000000040,1.2387481188
0.0057150000,0.0000000052,-0.0000000041,1.2387930217
0.0057160000,0.0000000052,-0.0000000042,1.2388379272
0.0057170000,0.0000000052,-0.0000000042,1.2388828353
0.0057180000,0.0000000052,-0.0000000043,1.2389277460
0.0057190000,0.0000000052,-0.0000000043,1.2389726594
0.0057200000,0.0000000053,-0.0000000044,1.2390175753
0.0057210000,0.0000000053,-0.0000000044,1.2390624939
0.0057220000,0.0000000053,-0.0000000045,1.2391074151
0.0057230000,0.0000000053,-0.0000000046,1.2391523389
0.0057240000,0.0000000053,-0.0000000046,1.2391972654
0.0057250000,0.0000000053,-0.0000000047,1.2392421944
0.0057260000,0.0000000053,-0.0000000047,1.2392871261
0.0057270000,0.0000000054,-0.0000000048,1.2393320604
0.0057280000,0.0000000054,-0.0000000049,1.2393769973
0.0057290000,0.0000000054,-0.0000000049,1.2394219369
0.0057300000,0.0000000054,-0.0000000050,1.2394668790
0.0057310000,0.0000000054,-0.0000000051,1.2395118238
0.0057320000,0.0000000054,-0.0000000051,1.2395567712
0.0057330000,0.0000000054,-0.0000000052,1.2396017212
0.0057340000,0.0000000055,-0.0000000053,1.2396466738
0.0057350000,0.0000000055,-0.0000000053,1.2396916291
0.0057360000,0.0000000055,-0.0000000054,1.2397365870
0.0057370000,0.0000000055,-0.0000000055,1.2397815475
0.0057380000,0.0000000055,-0.0000000055,1.2398265106
0.0057390000,0.0000000055,-0.0000000056,1.2398714763
0.0057400000,0.0000000055,-0.0000000057,1.2399164447
0.0057410000,0.0000000055,-0.0000000057,1.2399614157
0.0057420000,0.0000000055,-0.0000000058,1.2400063893
0.0057430000,0.0000000056,-0.0000000059,1.2400513655
0.0057440000,0.0000000056,-0.0000000059,1.2400963444
0.0057450000,0.0000000056,-0.0000000060,1.2401413258
0.0057460000,0.0000000056,-0.0000000061,1.2401863099
0.0057470000,0.0000000056,-0.0000000062,1.2402312966
0.0057480000,0.0000000056,-0.0000000062,1.2402762860
0.0057490000,0.0000000056,-0.0000000063,1.2403212779
0.0057500000,0.0000000056,-0.0000000064,1.2403662725
0.0057510000,0.0000000056,-0.0000000064,1.2404112697
0.0057520000,0.0000000056,-0.0000000065,1.2404562696
0.0057530000,0.0000000056,-0.0000000066,1.2405012720
0.0057540000,0.0000000056,-0.0000000067,1.2405462771
0.0057550000,0.0000000056,-0.0000000068,1.2405912848
0.0057560000,0.0000000057,-0.0000000068,1.2406362952
0.0057570000,0.0000000057,-0.0000000069,1.2406813081
0.0057580000,0.0000000057,-0.0000000070,1.2407263237
0.0057590000,0.0000000057,-0.0000000071,1.2407713419
0.0057600000,0.0000000057,-0.0000000071,1.2408163627
0.0057610000,0.0000000057,-0.0000000072,1.2408613862
0.0057620000,0.0000000057,-0.0000000073,1.2409064123
0.0057630000,0.0000000057,-0.0000000074,1.2409514410
0.0057640000,0.0000000057,-0.0000000075,1.2409964723
0.0057650000,0.0000000057,-0.0000000076,1.2410415062
0.0057660000,0.0000000057,-0.0000000076,1.2410865428
0.0057670000,0.0000000057,-0.0000000077,1.2411315820
0.0057680000,0.0000000057,-0.0000000078,1.2411766239
0.0057690000,0.0000000057,-0.0000000079,1.2412216683
0.0057700000,0.0000000057,-0.0000000080,1.2412667154
0.0057710000,0.0000000057,-0.0000000081,1.2413117651
0.0057720000,0.0000000057,-0.0000000082,1.2413568175
0.0057730000,0.0000000057,-0.0000000082,1.2414018725
0.0057740000,0.0000000057,-0.0000000083,1.2414469301
0.0057750000,0.0000000057,-0.0000000084,1.2414919903
0.0057760000,0.0000000057,-0.0000000085,1.2415370531
0.0057770000,0.0000000057,-0.0000000086,1.2415821186
0.0057780000,0.0000000057,-0.0000000087,1.2416271867
0.0057790000,0.0000000057,-0.0000000088,1.2416722575
0.0057800000,0.0000000057,-0.0000000089,1.2417173308
0.0057810000,0.0000000057,-0.0000000090,1.2417624068
0.0057820000,0.0000000057,-0.0000000091,1.2418074855
0.0057830000,0.0000000057,-0.0000000092,1.2418525667
0.0057840000,0.0000000056,-0.0000000092,1.2418976506
0.0057850000,0.0000000056,-0.0000000093,1.2419427371
0.0057860000,0.0000000056,-0.0000000094,1.2419878263
0.0057870000,0.0000000056,-0.0000000095,1.2420329180
0.0057880000,0.0000000056,-0.0000000096,1.2420780124
0.0057890000,0.0000000056,-0.0000000097,1.2421231095
0.0057900000,0.0000000056,-0.0000000098,1.2421682091
0.0057910000,0.0000000056,-0.0000000099,1.2422133114
0.0057920000,0.0000000056,-0.0000000100,1.2422584164
0.0057930000,0.0000000056,-0.0000000101,1.2423035239
0.0057940000,0.0000000055,-0.0000000102,1.2423486341
0.0057950000,0.0000000055,-0.0000000103,1.2423937469
0.0057960000,0.0000000055,-0.0000000104,1.2424388624
0.0057970000,0.0000000055,-0.0000000105,1.2424839805
0.0057980000,0.0000000055,-0.0000000106,1.2425291012
0.0057990000,0.0000000055,-0.0000000107,1.2425742245
0.0058000000,0.0000000055,-0.0000000108,1.2426193505
0.0058010000,0.0000000054,-0.0000000109,1.2426644791
0.0058020000,0.0000000054,-0.0000000111,1.2427096104
0.0058030000,0.0000000054,-0.0000000112,1.2427547443
0.0058040000,0.0000000054,-0.0000000113,1.2427998808
0.0058050000,0.0000000054,-0.0000000114,1.2428450199
0.0058060000,0.0000000053,-0.0000000115,1.2428901617
0.0058070000,0.0000000053,-0.0000000116,1.2429353061
0.0058080000,0.0000000053,-0.0000000117,1.2429804532
0.0058090000,0.0000000053,-0.0000000118,1.2430256028
0.0058100000,0.0000000053,-0.0000000119,1.2430707552
0.0058110000,0.0000000052,-0.0000000120,1.2431159101
0.0058120000,0.0000000052,-0.0000000121,1.2431610677
0.0058130000,0.0000000052,-0.0000000123,1.2432062279
0.0058140000,0.0000000052,-0.0000000124,1.2432513908
0.0058150000,0.0000000051,-0.0000000125,1.2432965563
0.0058160000,0.0000000051,-0.0000000126,1.2433417244
0.0058170000,0.0000000051,-0.0000000127,1.2433868951
0.0058180000,0.0000000050,-0.0000000128,1.2434320685
0.0058190000,0.0000000050,-0.0000000130,1.2434772446
0.0058200000,0.0000000050,-0.0000000131,1.2435224232
0.0058210000,0.0000000049,-0.0000000132,1.2435676045
0.0058220000,0.0000000049,-0.0000000133,1.2436127885
0.0058230000,0.0000000049,-0.0000000134,1.2436579750
0.0058240000,0.0000000048,-0.0000000135,1.2437031643
0.0058250000,0.0000000048,-0.0000000137,1.2437483561
0.0058260000,0.0000000048,-0.0000000138,1.2437935506
0.0058270000,0.0000000047,-0.0000000139,1.2438387477
0.0058280000,0.0000000047,-0.0000000140,1.2438839475
0.0058290000,0.0000000047,-0.0000000142,1.2439291499
0.0058300000,0.0000000046,-0.0000000143,1.2439743549
0.0058310000,0.0000000046,-0.0000000144,1.2440195626
0.0058320000,0.0000000045,-0.0000000145,1.2440647729
0.0058330000,0.0000000045,-0.0000000147,1.2441099859
0.0058340000,0.0000000044,-0.0000000148,1.2441552014
0.0058350000,0.0000000044,-0.0000000149,1.2442004197
0.0058360000,0.0000000044,-0.0000000150,1.2442456405
0.0058370000,0.0000000043,-0.0000000152,1.2442908640
0.0058380000,0.0000000043,-0.0000000153,1.2443360902
0.0058390000,0.0000000042,-0.0000000154,1.2443813190
0.0058400000,0.0000000042,-0.0000000156,1.2444265504
0.0058410000,0.0000000041,-0.0000000157,1.2444717845
0.0058420000,0.0000000041,-0.0000000158,1.2445170212
0.0058430000,0.0000000040,-0.0000000159,1.2445622605
0.0058440000,0.0000000040,-0.0000000161,1.2446075025
0.0058450000,0.0000000039,-0.0000000162,1.2446527471
0.0058460000,0.0000000038,-0.0000000163,1.2446979944
0.0058470000,0.0000000038,-0.0000000165,1.2447432443
0.0058480000,0.0000000037,-0.0000000166,1.2447884968
0.0058490000,0.0000000037,-0.0000000168,1.2448337520
0.0058500000,0.0000000036,-0.0000000169,1.2448790099
0.0058510000,0.0000000035,-0.0000000170,1.2449242703
0.0058520000,0.0000000035,-0.0000000172,1.2449695335
0.0058530000,0.0000000034,-0.0000000173,1.2450147992
0.0058540000,0.0000000033,-0.0000000174,1.2450600676
0.0058550000,0.0000000033,-0.0000000176,1.2451053387
0.0058560000,0.0000000032,-0.0000000177,1.2451506123
0.0058570000,0.0000000031,-0.0000000179,1.2451958887
0.0058580000,0.0000000031,-0.0000000180,1.2452411676
0.0058590000,0.0000000030,-0.0000000181,1.2452864492
0.0058600000,0.0000000029,-0.0000000183,1.2453317335
0.0058610000,0.0000000029,-0.0000000184,1.2453770204
0.0058620000,0.0000000028,-0.0000000186,1.2454223099
0.0058630000,0.0000000027,-0.0000000187,1.2454676021
0.0058640000,0.0000000026,-0.0000000189,1.2455128970
0.0058650000,0.0000000026,-0.0000000190,1.2455581944
0.0058660000,0.0000000025,-0.0000000192,1.2456034946
0.0058670000,0.0000000024,-0.0000000193,1.2456487973
0.0058680000,0.0000000023,-0.0000000194,1.2456941027
0.0058690000,0.0000000022,-0.0000000196,1.2457394108
0.0058700000,0.0000000021,-0.0000000197,1.2457847215
0.0058710000,0.0000000021,-0.0000000199,1.2458300348
0.0058720000,0.0000000020,-0.0000000200,1.2458753508
0.0058730000,0.0000000019,-0.0000000202,1.2459206695
0.0058740000,0.0000000018,-0.0000000203,1.2459659907
0.0058750000,0.0000000017,-0.0000000205,1.2460113147
0.0058760000,0.0000000016,-0.0000000206,1.2460566412
0.0058770000,0.0000000015,-0.0000000208,1.2461019705
0.0058780000,0.0000000014,-0.0000000209,1.2461473023
0.0058790000,0.0000000013,-0.0000000211,1.2461926368
0.0058800000,0.0000000012,-0.0000000213,1.2462379740
0.0058810000,0.0000000011,-0.0000000214,1.2462833138
0.0058820000,0.0000000010,-0.0000000216,1.2463286563
0.0058830000,0.0000000009,-0.0000000217,1.2463740014
0.0058840000,0.0000000008,-0.0000000219,1.2464193491
0.0058850000,0.0000000007,-0.0000000220,1.2464646995
0.0058860000,0.0000000006,-0.0000000222,1.2465100526
0.0058870000,0.0000000005,-0.0000000223,1.2465554083
0.0058880000,0.0000000004,-0.0000000225,1.2466007666
0.0058890000,0.0000000002,-0.0000000227,1.2466461276
0.0058900000,0.0000000001,-0.0000000228,1.2466914912
0.0058910000,0.0000000000,-0.0000000230,1.2467368575
0.0058920000,-0.0000000001,-0.0000000231,1.2467822265
0.0058930000,-0.0000000002,-0.0000000233,1.2468275980
0.0058940000,-0.0000000004,-0.0000000235,1.2468729723
0.0058950000,-0.0000000005,-0.0000000236,1.2469183492
0.0058960000,-0.0000000006,-0.0000000238,1.2469637287
0.0058970000,-0.0000000007,-0.0000000239,1.2470091109
0.0058980000,-0.0000000009,-0.0000000241,1.2470544957
0.0058990000,-0.0000000010,-0.0000000243,1.2470998832
0.0059000000,-0.0000000011,-0.0000000244,1.2471452734
0.0059010000,-0.0000000013,-0.0000000246,1.2471906661
0.0059020000,-0.0000000014,-0.0000000248,1.2472360616
0.0059030000,-0.0000000015,-0.0000000249,1.2472814597
0.0059040000,-0.0000000017,-0.0000000251,1.2473268604
0.0059050000,-0.0000000018,-0.0000000252,1.2473722638
0.0059060000,-0.0000000019,-0.0000000254,1.2474176699
0.0059070000,-0.0000000021,-0.0000000256,1.2474630786
0.0059080000,-0.0000000022,-0.0000000257,1.2475084899
0.0059090000,-0.0000000024,-0.0000000259,1.2475539039
0.0059100000,-0.0000000025,-0.0000000261,1.2475993206
0.0059110000,-0.0000000027,-0.0000000262,1.2476447399
0.0059120000,-0.0000000028,-0.0000000264,1.2476901618
0.0059130000,-0.0000000030,-0.0000000266,1.2477355864
0.0059140000,-0.0000000032,-0.0000000267,1.2477810137
0.0059150000,-0.0000000033,-0.0000000269,1.2478264436
0.0059160000,-0.0000000035,-0.0000000271,1.2478718762
0.0059170000,-0.0000000036,-0.0000000273,1.2479173114
0.0059180000,-0.0000000038,-0.0000000274,1.2479627493
0.0059190000,-0.0000000040,-0.0000000276,1.2480081898
0.0059200000,-0.0000000041,-0.0000000278,1.2480536330
0.0059210000,-0.0000000043,-0.0000000279,1.2480990789
0.0059220000,-0.0000000045,-0.0000000281,1.2481445274
0.0059230000,-0.0000000047,-0.0000000283,1.2481899785
0.0059240000,-0.0000000048,-0.0000000284,1.2482354323
0.0059250000,-0.0000000050,-0.0000000286,1.2482808888
0.0059260000,-0.0000000052,-0.0000000288,1.2483263479
0.0059270000,-0.0000000054,-0.0000000290,1.2483718097
0.0059280000,-0.0000000056,-0.0000000291,1.2484172741
0.0059290000,-0.0000000058,-0.0000000293,1.2484627412
0.0059300000,-0.0000000060,-0.0000000295,1.2485082109
0.0059310000,-0.0000000061,-0.0000000296,1.2485536833
0.0059320000,-0.0000000063,-0.0000000298,1.2485991584
0.0059330000,-0.0000000065,-0.0000000300,1.2486446361
0.0059340000,-0.0000000067,-0.0000000302,1.2486901165
0.0059350000,-0.0000000069,-0.0000000303,1.2487355995
0.0059360000,-0.0000000071,-0.0000000305,1.2487810852
0.0059370000,-0.0000000073,-0.0000000307,1.2488265735
0.0059380000,-0.0000000076,-0.0000000308,1.2488720645
0.0059390000,-0.0000000078,-0.0000000310,1.2489175582
0.0059400000,-0.0000000080,-0.0000000312,1.2489630545
0.0059410000,-0.0000000082,-0.0000000314,1.2490085535
0.0059420000,-0.0000000084,-0.0000000315,1.2490540551
0.0059430000,-0.0000000086,-0.0000000317,1.2490995594
0.0059440000,-0.0000000089,-0.0000000319,1.2491450663
0.0059450000,-0.0000000091,-0.0000000321,1.2491905759
0.0059460000,-0.0000000093,-0.0000000322,1.2492360882
0.0059470000,-0.0000000095,-0.0000000324,1.2492816031
0.0059480000,-0.0000000098,-0.0000000326,1.2493271207
0.0059490000,-0.0000000100,-0.0000000327,1.2493726410
0.0059500000,-0.0000000102,-0.0000000329,1.2494181639
0.0059510000,-0.0000000105,-0.0000000331,1.2494636894
0.0059520000,-0.0000000107,-0.0000000333,1.2495092177
0.0059530000,-0.0000000110,-0.0000000334,1.2495547485
0.0059540000,-0.0000000112,-0.0000000336,1.2496002821
0.0059550000,-0.0000000115,-0.0000000338,1.2496458183
0.0059560000,-0.0000000117,-0.0000000339,1.2496913572
0.0059570000,-0.0000000120,-0.0000000341,1.2497368987
0.0059580000,-0.0000000122,-0.0000000343,1.2497824429
0.0059590000,-0.0000000125,-0.0000000345,1.2498279897
0.0059600000,-0.0000000128,-0.0000000346,1.2498735392
0.0059610000,-0.0000000130,-0.0000000348,1.2499190914
0.0059620000,-0.0000000133,-0.0000000350,1.2499646462
0.0059630000,-0.0000000136,-0.0000000351,1.2500102037
0.0059640000,-0.0000000138,-0.0000000353,1.2500557639
0.0059650000,-0.0000000141,-0.0000000355,1.2501013267
0.0059660000,-0.0000000144,-0.0000000356,1.2501468922
0.0059670000,-0.0000000147,-0.0000000358,1.2501924604
0.0059680000,-0.0000000149,-0.0000000360,1.2502380312
0.0059690000,-0.0000000152,-0.0000000361,1.2502836046
0.0059700000,-0.0000000155,-0.0000000363,1.2503291808
0.0059710000,-0.0000000158,-0.0000000365,1.2503747596
0.0059720000,-0.0000000161,-0.0000000366,1.2504203411
0.0059730000,-0.0000000164,-0.0000000368,1.2504659252
0.0059740000,-0.0000000167,-0.0000000370,1.2505115120
0.0059750000,-0.0000000170,-0.0000000371,1.2505571014
0.0059760000,-0.0000000173,-0.0000000373,1.2506026936
0.0059770000,-0.0000000176,-0.0000000375,1.2506482883
0.0059780000,-0.0000000179,-0.0000000376,1.2506938858
0.0059790000,-0.0000000183,-0.0000000378,1.2507394859
0.0059800000,-0.0000000186,-0.0000000380,1.2507850887
0.0059810000,-0.0000000189,-0.0000000381,1.2508306942
0.0059820000,-0.0000000192,-0.0000000383,1.2508763023
0.0059830000,-0.0000000196,-0.0000000384,1.2509219131
0.0059840000,-0.0000000199,-0.0000000386,1.2509675265
0.0059850000,-0.0000000202,-0.0000000388,1.2510131426
0.0059860000,-0.0000000206,-0.0000000389,1.2510587614
0.0059870000,-0.0000000209,-0.0000000391,1.2511043828
0.0059880000,-0.0000000212,-0.0000000392,1.2511500070
0.0059890000,-0.0000000216,-0.0000000394,1.2511956337
0.0059900000,-0.0000000219,-0.0000000395,1.2512412632
0.0059910000,-0.0000000223,-0.0000000397,1.2512868953
0.0059920000,-0.0000000226,-0.0000000399,1.2513325301
0.0059930000,-0.0000000230,-0.0000000400,1.2513781675
0.0059940000,-0.0000000234,-0.0000000402,1.2514238076
0.0059950000,-0.0000000237,-0.0000000403,1.2514694504
0.0059960000,-0.0000000241,-0.0000000405,1.2515150959
0.0059970000,-0.0000000245,-0.0000000406,1.2515607440
0.0059980000,-0.0000000248,-0.0000000408,1.2516063948
0.0059990000,-0.0000000252,-0.0000000409,1.2516520483
0.0060000000,-0.0000000256,-0.0000000410,1.2516977044
0.0060010000,-0.0000000260,-0.0000000412,1.2517433632
0.0060020000,-0.0000000264,-0.0000000413,1.2517890247
0.0060030000,-0.0000000268,-0.0000000415,1.2518346888
0.0060040000,-0.0000000272,-0.0000000416,1.2518803556
0.0060050000,-0.0000000276,-0.0000000418,1.2519260251
0.0060060000,-0.0000000280,-0.0000000419,1.2519716972
0.0060070000,-0.0000000284,-0.0000000420,1.2520173720
0.0060080000,-0.0000000288,-0.0000000422,1.2520630495
0.0060090000,-0.0000000292,-0.0000000423,1.2521087297
0.0060100000,-0.0000000296,-0.0000000424,1.2521544125
0.0060110000,-0.0000000300,-0.0000000426,1.2522000980
0.0060120000,-0.0000000304,-0.0000000427,1.2522457862
0.0060130000,-0.0000000309,-0.0000000428,1.2522914770
0.0060140000,-0.0000000313,-0.0000000430,1.2523371706
0.0060150000,-0.0000000317,-0.0000000431,1.2523828667
0.0060160000,-0.0000000321,-0.0000000432,1.2524285656
0.0060170000,-0.0000000326,-0.0000000434,1.2524742671
0.0060180000,-0.0000000330,-0.0000000435,1.2525199713
0.0060190000,-0.0000000335,-0.0000000436,1.2525656782
0.0060200000,-0.0000000339,-0.0000000437,1.2526113878
0.0060210000,-0.0000000344,-0.0000000438,1.2526571000
0.0060220000,-0.0000000348,-0.0000000440,1.2527028149
0.0060230000,-0.0000000353,-0.0000000441,1.2527485324
0.0060240000,-0.0000000358,-0.0000000442,1.2527942527
0.0060250000,-0.0000000362,-0.0000000443,1.2528399756
0.0060260000,-0.0000000367,-0.0000000444,1.2528857012
0.0060270000,-0.0000000372,-0.0000000445,1.2529314295
0.0060280000,-0.0000000377,-0.0000000446,1.2529771604
0.0060290000,-0.0000000381,-0.0000000447,1.2530228940
0.0060300000,-0.0000000386,-0.0000000448,1.2530686303
0.0060310000,-0.0000000391,-0.0000000449,1.2531143693
0.0060320000,-0.0000000396,-0.0000000450,1.2531601109
0.0060330000,-0.0000000401,-0.0000000451,1.2532058552
0.0060340000,-0.0000000406,-0.0000000452,1.2532516022
0.0060350000,-0.0000000411,-0.0000000453,1.2532973518
0.0060360000,-0.0000000416,-0.0000000454,1.2533431042
0.0060370000,-0.0000000421,-0.0000000455,1.2533888592
0.0060380000,-0.0000000426,-0.0000000456,1.2534346169
0.0060390000,-0.0000000432,-0.0000000457,1.2534803773
0.0060400000,-0.0000000437,-0.0000000457,1.2535261403
0.0060410000,-0.0000000442,-0.0000000458,1.2535719060
0.0060420000,-0.0000000447,-0.0000000459,1.2536176744
0.0060430000,-0.0000000453,-0.0000000460,1.2536634455
0.0060440000,-0.0000000458,-0.0000000461,1.2537092192
0.0060450000,-0.0000000464,-0.0000000461,1.2537549957
0.0060460000,-0.0000000469,-0.0000000462,1.2538007748
0.0060470000,-0.0000000475,-0.0000000463,1.2538465566
